ID,Model_year,Memory_GB,Storage_GB,Storage_type,Memory_type,Grade,Screen_size,Touch_screen,Price_euro
430,2019.0,8,512,SSD,DDR4,A,"15""",No,605.0
431,2022.0,4,256,SSD,DDR4,B,"15""",No,345.0
432,2018.0,6,256,SSD,DDR4,C,"14""",No,415.0
433,2016.0,16,256,SSD,DDR4,C,"14""",No,605.0
434,2017.0,16,512,HDD,DDR4,C,"15""",No,615.0
435,2019.0,8,256,SSD,DDR4,C,"14""",No,415.0
436,2021.0,8,512,SSD,DDR4,A,"14""",No,515.0
437,2020.0,16,256,SSD,DDR4,A,"15""",No,835.0
438,2019.0,16,128,SSD,DDR4,B,"12""",No,585.0
439,2019.0,16,256,SSD,DDR4,C,"12""",No,585.0
440,2021.0,8,256,SSD,DDR4,A,"14""",No,455.0
441,2020.0,4,512,SSD,DDR4,A,"12""",No,425.0
442,2015.0,16,256,SSD,DDR3,C,"15""",No,555.0
443,2021.0,8,128,SSD,DDR4,A,"12""",Yes,475.0
444,2017.0,16,128,HDD,DDR4,A,"14""",No,715.0
445,2018.0,6,512,HDD,DDR4,C,"14""",No,405.0
446,2018.0,16,512,HDD,DDR4,C,"14""",No,565.0
447,2016.0,8,256,HDD,DDR4,C,"15""",No,365.0
448,2017.0,32,512,HDD,DDR4,C,"12""",No,955.0
449,2021.0,16,512,SSD,DDR4,A,"15""",No,775.0
450,2021.0,16,1024,SSD,DDR4,A,"14""",No,705.0
451,2019.0,16,512,SSD,DDR4,A,"14""",No,735.0
452,2021.0,32,128,HDD,DDR4,A,"16""",No,1325.0
453,2019.0,16,512,SSD,DDR4,A,"15""",No,735.0
454,2019.0,32,512,SSD,DDR4,C,"16""",No,925.0
455,2021.0,8,2000,HDD,DDR4,B,"12""",No,535.0
456,2020.0,32,256,SSD,DDR4,C,"14""",No,865.0
457,2018.0,32,256,HDD,DDR4,C,"15""",No,995.0
458,2018.0,8,256,SSD,DDR4,C,"15""",No,425.0
459,2021.0,8,256,SSD,DDR4,C,"15""",No,475.0
460,2019.0,8,2000,SSD,DDR4,A,"14""",No,655.0
461,2024.0,16,512,SSD,DDR4,A,"14""",No,845.0
462,2020.0,32,128,HDD,DDR4,A,"15""",No,1085.0
463,2021.0,16,256,SSD,DDR4,B,"16""",No,785.0
464,2020.0,8,256,SSD,DDR4,C,"14""",No,415.0
465,2020.0,8,256,SSD,DDR4,B,"12""",No,485.0
466,2020.0,32,256,SSD,DDR4,C,"15""",Yes,1255.0
467,2017.0,4,512,SSD,DDR4,B,"15""",No,375.0
468,2017.0,4,256,SSD,DDR4,B,"12""",No,335.0
469,2016.0,6,512,SSD,DDR4,C,"14""",No,385.0
470,2020.0,8,512,SSD,DDR4,A,"14""",Yes,525.0
471,2020.0,8,1024,SSD,DDR4,A,"12""",No,515.0
472,2019.0,16,256,SSD,DDR4,A,"15""",No,805.0
473,2018.0,16,120,SSD,DDR4,A,"14""",No,635.0
474,2019.0,6,1024,SSD,DDR4,C,"12""",No,325.0
475,2021.0,8,2000,SSD,DDR4,C,"14""",No,585.0
476,2021.0,16,256,HDD,DDR4,C,"15""",No,635.0
477,2019.0,16,256,HDD,DDR4,A,"16""",No,785.0
478,2019.0,32,512,SSD,DDR4,C,"14""",No,1065.0
479,2016.0,4,2000,HDD,DDR4,C,"12""",No,375.0
480,2021.0,16,512,HDD,DDR4,C,"14""",No,655.0
481,2019.0,4,128,SSD,DDR4,A,"12""",No,325.0
482,2017.0,16,128,SSD,DDR4,C,"15""",No,665.0
483,2017.0,16,1024,HDD,DDR4,C,"15""",No,575.0
484,2013.0,8,512,HDD,DDR3,A,"14""",No,425.0
485,2019.0,8,256,SSD,DDR4,C,"15""",No,465.0
486,2021.0,16,256,SSD,DDR4,B,"12""",No,695.0
487,2023.0,16,128,SSD,DDR4,B,"15""",No,615.0
488,2020.0,4,256,HDD,DDR4,C,"12""",No,335.0
489,2016.0,16,128,HDD,DDR4,C,"15""",No,625.0
490,2019.0,4,256,SSD,DDR4,C,"14""",No,335.0
491,2017.0,16,512,HDD,DDR4,C,"15""",No,735.0
492,2018.0,32,256,SSD,DDR4,C,"12""",No,935.0
493,2021.0,4,256,HDD,DDR4,B,"12""",No,345.0
494,2020.0,32,256,SSD,DDR4,A,"16""",No,1395.0
495,2022.0,16,512,SSD,DDR4,A,"12""",Yes,775.0
496,2019.0,8,512,SSD,DDR4,C,"15""",No,485.0
497,2017.0,4,256,HDD,DDR4,C,"14""",No,285.0
498,2021.0,8,128,SSD,DDR4,C,"12""",No,365.0
499,2018.0,6,1024,SSD,DDR4,A,"14""",No,505.0
500,2020.0,6,120,HDD,DDR4,A,"15""",No,425.0
501,2018.0,4,2000,SSD,DDR4,C,"14""",No,415.0
502,2016.0,32,256,SSD,DDR4,C,"14""",No,1055.0
503,2018.0,4,256,HDD,DDR4,C,"14""",No,275.0
504,2018.0,8,256,SSD,DDR4,C,"15""",No,395.0
505,2017.0,8,256,HDD,DDR4,C,"14""",No,435.0
506,2019.0,32,120,HDD,DDR4,C,"15""",No,1165.0
507,2020.0,16,1024,HDD,DDR4,C,"12""",No,635.0
508,2022.0,32,256,SSD,DDR4,A,"15""",No,1335.0
509,2019.0,32,128,SSD,DDR4,C,"15""",No,925.0
510,2018.0,8,512,HDD,DDR4,A,"12""",No,415.0
511,2018.0,6,512,SSD,DDR4,C,"12""",No,415.0
512,2020.0,16,1024,SSD,DDR4,C,"15""",No,695.0
513,2019.0,32,256,HDD,DDR4,C,"15""",No,915.0
514,2017.0,4,256,HDD,DDR4,B,"14""",No,375.0
515,2021.0,4,512,HDD,DDR4,B,"12""",No,355.0
516,2017.0,12,2000,HDD,DDR4,C,"12""",No,585.0
517,2015.0,32,2000,HDD,DDR3,C,"15""",No,855.0
518,2018.0,16,512,HDD,DDR4,C,"14""",No,615.0
519,2019.0,8,256,HDD,DDR4,C,"15""",No,385.0
520,2021.0,32,512,SSD,DDR4,A,"14""",Yes,1395.0
521,2020.0,8,512,HDD,DDR4,A,"15""",No,515.0
522,2019.0,8,512,SSD,DDR4,C,"15""",No,445.0
523,2016.0,32,256,SSD,DDR4,C,"12""",No,1085.0
524,2021.0,4,256,SSD,DDR4,A,"16""",No,445.0
525,2019.0,6,256,SSD,DDR4,C,"14""",No,405.0
526,2021.0,12,256,SSD,DDR4,C,"14""",No,445.0
527,2020.0,8,256,HDD,DDR4,A,"12""",No,495.0
528,2018.0,12,512,HDD,DDR4,A,"15""",No,555.0
529,2018.0,16,256,SSD,DDR4,C,"15""",No,565.0
530,2020.0,12,1024,SSD,DDR4,A,"12""",No,505.0
531,2021.0,8,128,SSD,DDR4,C,"12""",No,395.0
532,2020.0,16,1024,SSD,DDR4,C,"12""",Yes,745.0
533,2019.0,32,256,HDD,DDR4,C,"15""",No,865.0
534,2017.0,4,1024,HDD,DDR4,C,"14""",No,405.0
535,2019.0,8,256,SSD,DDR4,C,"15""",No,455.0
536,2018.0,32,512,SSD,DDR4,C,"14""",No,1015.0
537,2021.0,8,256,SSD,DDR4,C,"15""",No,495.0
538,2015.0,4,256,SSD,DDR3,C,"15""",No,355.0
539,2020.0,32,256,HDD,DDR4,A,"15""",No,1125.0
540,2019.0,16,128,SSD,DDR4,C,"16""",No,585.0
541,2021.0,8,2000,SSD,DDR4,A,"15""",Yes,635.0
542,2023.0,8,256,SSD,DDR4,B,"14""",No,465.0
543,2021.0,16,128,HDD,DDR4,A,"12""",Yes,695.0
544,2018.0,16,512,SSD,DDR4,A,"14""",No,615.0
545,2021.0,8,256,SSD,DDR4,A,"12""",No,435.0
546,2022.0,8,256,HDD,DDR4,A,"14""",Yes,505.0
547,2017.0,8,512,HDD,DDR4,C,"15""",No,435.0
548,2018.0,4,1024,SSD,DDR4,A,"15""",No,535.0
549,2020.0,16,120,SSD,DDR4,C,"14""",No,625.0
550,2022.0,16,2000,HDD,DDR4,A,"14""",No,765.0
551,2015.0,8,2000,HDD,DDR3,C,"14""",No,375.0
552,2017.0,16,128,HDD,DDR4,C,"15""",No,495.0
553,2020.0,12,512,SSD,DDR4,C,"12""",No,565.0
554,2018.0,16,128,HDD,DDR4,A,"12""",No,615.0
555,2016.0,8,256,HDD,DDR4,C,"15""",No,485.0
556,2021.0,16,128,SSD,DDR4,A,"12""",No,635.0
557,2017.0,16,128,SSD,DDR4,C,"12""",No,605.0
558,2022.0,4,256,SSD,DDR4,A,"15""",No,385.0
559,2016.0,4,256,HDD,DDR4,C,"15""",No,385.0
560,2016.0,8,256,SSD,DDR4,C,"15""",No,505.0
561,2020.0,8,128,SSD,DDR4,C,"12""",No,365.0
562,2019.0,8,512,SSD,DDR4,C,"14""",No,365.0
563,2021.0,32,512,SSD,DDR4,C,"15""",Yes,1105.0
564,2015.0,16,128,SSD,DDR3,C,"15""",No,435.0
565,2018.0,32,2000,SSD,DDR4,C,"14""",No,975.0
566,2020.0,8,2000,SSD,DDR4,C,"12""",Yes,565.0
567,2021.0,8,128,SSD,DDR4,A,"12""",No,475.0
568,2020.0,16,512,SSD,DDR4,C,"16""",No,635.0
569,2020.0,8,512,HDD,DDR4,C,"16""",Yes,525.0
570,2020.0,6,256,SSD,DDR4,C,"16""",No,375.0
571,2020.0,8,128,HDD,DDR4,C,"14""",No,425.0
572,2019.0,8,256,SSD,DDR4,C,"15""",No,465.0
573,2018.0,4,128,SSD,DDR4,A,"15""",No,355.0
574,2018.0,16,1024,HDD,DDR4,C,"14""",No,655.0
575,2021.0,8,120,SSD,DDR4,A,"15""",No,585.0
576,2020.0,4,256,SSD,DDR4,A,"12""",No,355.0
577,2021.0,4,512,SSD,DDR4,A,"15""",No,435.0
578,2022.0,4,128,HDD,DDR4,C,"15""",No,285.0
579,2019.0,16,128,SSD,DDR4,C,"14""",No,615.0
580,2016.0,8,512,SSD,DDR4,C,"14""",No,405.0
581,2019.0,8,2000,HDD,DDR4,C,"12""",No,415.0
582,2019.0,8,120,SSD,DDR4,C,"16""",No,445.0
583,2018.0,32,512,SSD,DDR4,C,"15""",No,1065.0
584,2018.0,16,512,SSD,DDR4,B,"15""",No,615.0
585,2016.0,32,2000,HDD,DDR4,C,"15""",No,965.0
586,2024.0,6,1024,SSD,DDR4,B,"12""",No,425.0
587,2017.0,32,256,SSD,DDR4,C,"12""",No,855.0
588,2020.0,8,256,SSD,DDR4,B,"14""",No,495.0
589,2021.0,16,2000,SSD,DDR4,B,"14""",No,885.0
590,2021.0,8,512,SSD,DDR4,A,"16""",No,565.0
591,2022.0,8,128,SSD,DDR4,C,"15""",Yes,455.0
592,2019.0,8,120,SSD,DDR4,A,"12""",No,425.0
593,2020.0,4,128,SSD,DDR4,A,"14""",No,405.0
594,2021.0,8,128,HDD,DDR4,B,"15""",No,395.0
595,2016.0,4,128,HDD,DDR4,C,"15""",No,345.0
596,2018.0,16,1024,SSD,DDR4,C,"15""",No,705.0
597,2020.0,8,512,HDD,DDR4,A,"16""",No,505.0
598,2018.0,32,256,SSD,DDR4,C,"15""",No,785.0
599,2020.0,16,256,SSD,DDR4,A,"14""",No,735.0
600,2018.0,16,120,SSD,DDR4,A,"14""",No,625.0
601,2021.0,32,120,SSD,DDR4,A,"14""",No,1015.0
602,2021.0,8,512,SSD,DDR4,C,"14""",No,445.0
603,2022.0,8,256,SSD,DDR4,A,"12""",No,465.0
604,2021.0,4,1024,SSD,DDR4,A,"15""",No,435.0
605,2024.0,4,256,SSD,DDR4,A,"14""",No,345.0
606,2017.0,8,1024,HDD,DDR4,C,"15""",No,515.0
607,2017.0,12,512,HDD,DDR4,C,"15""",No,515.0
608,2020.0,8,256,SSD,DDR4,A,"14""",No,485.0
609,2020.0,16,512,SSD,DDR4,A,"14""",No,875.0
610,2018.0,8,2000,HDD,DDR4,C,"14""",No,515.0
611,2022.0,16,128,SSD,DDR4,C,"15""",Yes,645.0
612,2021.0,8,512,SSD,DDR4,C,"12""",No,425.0
613,2019.0,8,256,SSD,DDR4,A,"14""",No,535.0
614,2022.0,32,120,SSD,DDR4,A,"14""",No,1345.0
615,2021.0,32,512,SSD,DDR4,A,"12""",No,965.0
616,2020.0,16,128,SSD,DDR4,A,"15""",No,665.0
617,,8,256,HDD,DDR4,A,"15""",No,555.0
618,2019.0,16,128,HDD,DDR4,C,"15""",No,615.0
619,2021.0,8,256,SSD,DDR4,A,"12""",No,505.0
620,2018.0,32,512,SSD,DDR4,A,"12""",No,1075.0
621,2021.0,16,1024,SSD,DDR4,C,"15""",Yes,805.0
622,2019.0,12,256,SSD,DDR4,C,"16""",No,515.0
623,2020.0,32,2000,HDD,DDR4,A,"12""",No,1215.0
624,2018.0,16,1024,HDD,DDR4,A,"14""",No,895.0
625,2018.0,8,512,SSD,DDR4,C,"14""",No,475.0
626,2018.0,16,512,HDD,DDR4,C,"14""",No,625.0
627,2016.0,8,512,HDD,DDR4,B,"15""",No,465.0
628,2018.0,16,512,SSD,DDR4,C,"12""",No,485.0
629,2021.0,32,128,SSD,DDR4,A,"15""",Yes,1185.0
630,2022.0,8,256,SSD,DDR4,C,"14""",No,445.0
631,2021.0,8,120,HDD,DDR4,C,"14""",No,445.0
632,2015.0,32,128,SSD,DDR3,C,"12""",No,655.0
633,2018.0,16,256,SSD,DDR4,B,"14""",No,675.0
634,2018.0,16,256,SSD,DDR4,A,"15""",No,755.0
635,2017.0,8,256,HDD,DDR4,C,"15""",No,405.0
636,2019.0,16,512,SSD,DDR4,C,"15""",No,655.0
637,2021.0,4,256,SSD,DDR4,C,"16""",No,415.0
638,2020.0,32,128,SSD,DDR4,C,"12""",No,1085.0
639,2020.0,16,512,HDD,DDR4,B,"15""",No,645.0
640,2016.0,6,120,HDD,DDR4,C,"14""",No,315.0
641,2021.0,16,256,SSD,DDR4,A,"12""",Yes,845.0
642,2022.0,32,128,HDD,DDR4,A,"14""",No,1045.0
643,2019.0,8,256,HDD,DDR4,C,"15""",No,465.0
644,2017.0,16,120,SSD,DDR4,B,"14""",No,785.0
645,2015.0,8,512,SSD,DDR3,C,"14""",No,355.0
646,2022.0,8,1024,HDD,DDR4,B,"12""",No,395.0
647,2018.0,16,128,HDD,DDR4,C,"14""",No,585.0
648,2018.0,8,128,SSD,DDR4,C,"14""",No,425.0
649,2018.0,16,512,SSD,DDR4,C,"15""",No,535.0
650,2020.0,8,128,HDD,DDR4,A,"16""",No,605.0
651,2023.0,32,256,SSD,DDR4,C,"15""",No,1035.0
652,2020.0,8,512,HDD,DDR4,B,"12""",No,365.0
653,2020.0,12,512,SSD,DDR4,C,"12""",Yes,585.0
654,2022.0,8,256,HDD,DDR4,B,"12""",Yes,455.0
655,2017.0,16,512,SSD,DDR4,C,"15""",No,535.0
656,2016.0,8,512,HDD,DDR4,C,"14""",No,425.0
657,2018.0,4,256,HDD,DDR4,C,"12""",No,245.0
658,2016.0,8,256,HDD,DDR4,C,"15""",No,395.0
659,2016.0,16,256,SSD,DDR4,C,"15""",No,595.0
660,2020.0,32,256,SSD,DDR4,C,"12""",No,1085.0
661,2022.0,16,256,SSD,DDR4,C,"15""",No,525.0
662,2019.0,16,256,SSD,DDR4,A,"15""",No,605.0
663,2021.0,8,256,SSD,DDR4,A,"14""",Yes,595.0
664,2024.0,8,256,SSD,DDR4,A,"16""",No,445.0
665,2020.0,4,256,HDD,DDR4,C,"12""",No,245.0
666,2018.0,16,1024,HDD,DDR4,C,"15""",No,735.0
667,2021.0,8,128,SSD,DDR4,C,"12""",No,295.0
668,2019.0,4,256,SSD,DDR4,B,"12""",No,275.0
669,2019.0,4,120,SSD,DDR4,C,"15""",No,315.0
670,2016.0,8,256,HDD,DDR4,C,"15""",No,505.0
671,2019.0,16,128,SSD,DDR4,A,"14""",No,765.0
672,2020.0,32,256,SSD,DDR4,C,"14""",No,915.0
673,2021.0,16,512,SSD,DDR4,A,"15""",No,705.0
674,2021.0,16,120,SSD,DDR4,A,"12""",No,725.0
675,2023.0,16,2000,SSD,DDR4,C,"16""",No,675.0
676,2017.0,8,120,HDD,DDR4,C,"12""",No,355.0
677,2017.0,16,2000,HDD,DDR4,C,"14""",No,735.0
678,2015.0,16,2000,HDD,DDR3,C,"15""",No,555.0
679,2020.0,8,128,SSD,DDR4,B,"14""",No,455.0
680,2019.0,8,1024,HDD,DDR4,C,"15""",No,515.0
681,2015.0,8,1024,SSD,DDR3,C,"15""",No,435.0
682,2023.0,16,1024,HDD,DDR4,B,"15""",No,625.0
683,2020.0,8,512,SSD,DDR4,A,"14""",No,545.0
684,2020.0,8,256,HDD,DDR4,C,"14""",No,385.0
685,2019.0,8,256,SSD,DDR4,C,"14""",No,425.0
686,2019.0,32,256,SSD,DDR4,C,"16""",No,835.0
687,2018.0,12,512,SSD,DDR4,C,"15""",No,535.0
688,2016.0,16,256,HDD,DDR4,C,"15""",No,655.0
689,2018.0,16,256,SSD,DDR4,C,"15""",No,585.0
690,2020.0,8,128,SSD,DDR4,B,"12""",No,315.0
691,2019.0,8,256,SSD,DDR4,C,"12""",No,335.0
692,2024.0,16,256,SSD,DDR4,A,"14""",No,705.0
693,2019.0,16,512,SSD,DDR4,A,"14""",No,835.0
694,2019.0,16,256,SSD,DDR4,C,"14""",No,565.0
695,2017.0,4,256,HDD,DDR4,C,"15""",No,305.0
696,2017.0,4,256,HDD,DDR4,C,"15""",No,355.0
697,2019.0,6,128,HDD,DDR4,B,"15""",No,435.0
698,2021.0,8,256,SSD,DDR4,B,"16""",No,505.0
699,2019.0,4,120,SSD,DDR4,A,"15""",No,335.0
700,2015.0,12,1024,HDD,DDR3,C,"15""",No,415.0
701,2016.0,32,256,SSD,DDR4,C,"14""",No,835.0
702,2019.0,8,256,SSD,DDR4,,"14""",No,355.0
703,2019.0,8,512,SSD,DDR4,C,"14""",No,475.0
704,2017.0,16,128,HDD,DDR4,A,"15""",No,615.0
705,2019.0,8,256,SSD,DDR4,C,"12""",No,345.0
706,2020.0,8,512,HDD,DDR4,C,"15""",No,455.0
707,2016.0,32,256,SSD,DDR4,C,"15""",No,995.0
708,2018.0,16,1024,SSD,DDR4,C,"14""",No,615.0
709,2020.0,4,120,SSD,DDR4,A,"12""",No,395.0
710,2023.0,16,512,SSD,DDR4,B,"15""",No,575.0
711,2020.0,8,1024,SSD,DDR4,C,"15""",No,525.0
712,2021.0,4,2000,SSD,DDR4,A,"14""",No,555.0
713,2021.0,8,512,SSD,DDR4,C,"14""",Yes,505.0
714,2020.0,8,256,SSD,DDR4,C,"12""",Yes,435.0
715,2021.0,16,256,HDD,DDR4,C,"12""",No,615.0
716,2018.0,8,256,SSD,DDR4,A,"14""",No,535.0
717,2018.0,6,256,SSD,DDR4,C,"14""",No,415.0
718,2017.0,32,256,SSD,DDR4,C,"15""",No,1015.0
719,2018.0,32,512,SSD,DDR4,C,"15""",No,945.0
720,2017.0,32,128,HDD,DDR4,C,"15""",No,825.0
721,2021.0,16,256,SSD,DDR4,B,"14""",Yes,625.0
722,2019.0,16,1024,SSD,DDR4,C,"12""",No,505.0
723,2019.0,16,256,SSD,DDR4,,"14""",No,605.0
724,2020.0,4,1024,SSD,DDR4,B,"14""",No,385.0
725,2016.0,8,256,HDD,DDR4,B,"15""",No,495.0
726,2021.0,8,256,SSD,DDR4,A,"15""",No,555.0
727,2015.0,8,128,HDD,DDR3,C,"15""",No,325.0
728,2020.0,8,256,SSD,DDR4,C,"14""",No,405.0
729,2019.0,8,256,SSD,DDR4,C,"16""",No,425.0
730,2019.0,16,128,SSD,DDR4,A,"15""",No,765.0
731,2014.0,8,128,HDD,DDR3,B,"15""",No,345.0
732,2016.0,4,2000,HDD,DDR4,C,"14""",No,355.0
733,2019.0,8,512,SSD,DDR4,A,"15""",No,575.0
734,2020.0,32,1024,HDD,DDR4,C,"12""",No,915.0
735,2021.0,8,512,SSD,DDR4,A,"15""",No,515.0
736,2023.0,4,120,SSD,DDR4,C,"14""",No,325.0
737,2020.0,8,512,SSD,DDR4,C,"12""",Yes,415.0
738,2017.0,8,256,SSD,DDR4,C,"14""",No,485.0
739,2020.0,8,256,SSD,DDR4,A,"14""",No,495.0
740,2016.0,8,1024,HDD,DDR4,A,"12""",No,485.0
741,2021.0,6,120,SSD,DDR4,B,"16""",No,455.0
742,2021.0,16,256,SSD,DDR4,A,"12""",No,755.0
743,2023.0,16,512,SSD,DDR4,B,"15""",No,725.0
744,2017.0,8,128,HDD,DDR4,C,"14""",No,345.0
745,2021.0,16,128,SSD,DDR4,A,"12""",No,565.0
746,2021.0,4,512,SSD,DDR4,A,"16""",No,485.0
747,2018.0,16,512,SSD,DDR4,A,"12""",No,715.0
748,2020.0,8,512,HDD,DDR4,A,"14""",No,495.0
749,2021.0,8,512,HDD,DDR4,A,"15""",No,475.0
750,2018.0,4,512,SSD,DDR4,C,"12""",No,295.0
751,2022.0,8,256,SSD,DDR4,A,"15""",No,445.0
752,2018.0,16,512,HDD,DDR4,C,"15""",No,535.0
753,2021.0,4,256,SSD,DDR4,A,"12""",No,375.0
754,2021.0,8,256,HDD,DDR4,B,"14""",No,515.0
755,2016.0,16,256,HDD,DDR4,C,"14""",No,595.0
756,2020.0,8,512,SSD,DDR4,C,"15""",No,495.0
757,2018.0,12,2000,HDD,DDR4,C,"12""",No,485.0
758,2019.0,8,256,HDD,DDR4,A,"15""",No,515.0
759,2022.0,16,256,SSD,DDR4,C,"15""",No,575.0
760,2020.0,4,512,SSD,DDR4,C,"12""",No,295.0
761,2022.0,12,256,SSD,DDR4,A,"15""",No,675.0
762,2019.0,12,256,SSD,DDR4,B,"15""",No,545.0
763,2019.0,32,512,SSD,DDR4,C,"15""",No,835.0
764,2018.0,8,128,SSD,DDR4,C,"14""",No,455.0
765,2019.0,8,256,HDD,DDR4,B,"12""",No,445.0
766,2022.0,8,512,SSD,DDR4,A,"15""",No,605.0
767,2021.0,8,512,SSD,DDR4,C,"15""",No,455.0
768,2023.0,16,128,SSD,DDR4,A,"14""",No,725.0
769,2015.0,16,128,HDD,DDR3,,"14""",No,385.0
770,2020.0,8,128,SSD,DDR4,A,"12""",No,485.0
771,2019.0,8,1024,SSD,DDR4,C,"14""",No,475.0
772,2017.0,8,512,SSD,DDR4,C,"14""",No,445.0
773,2023.0,16,512,SSD,DDR4,A,"14""",No,625.0
774,2021.0,6,256,SSD,DDR4,B,"15""",No,485.0
775,2020.0,4,256,SSD,DDR4,A,"15""",No,465.0
776,2014.0,8,120,HDD,DDR3,C,"15""",No,385.0
777,2019.0,32,512,SSD,DDR4,C,"12""",No,925.0
778,2019.0,8,256,SSD,DDR4,C,"14""",No,365.0
779,2021.0,32,256,SSD,DDR4,,"14""",No,875.0
780,2023.0,8,128,SSD,DDR4,B,"12""",No,365.0
781,2020.0,32,256,HDD,DDR4,A,"12""",Yes,1195.0
782,2017.0,8,2000,HDD,DDR4,C,"12""",No,495.0
783,2019.0,6,256,HDD,DDR4,C,"15""",No,405.0
784,2018.0,32,128,HDD,DDR4,C,"15""",No,825.0
785,2023.0,32,512,HDD,DDR4,B,"14""",No,1135.0
786,2024.0,32,128,SSD,DDR4,B,"15""",No,1025.0
787,2017.0,8,512,HDD,DDR4,C,"15""",No,465.0
788,2018.0,8,256,SSD,DDR4,C,"14""",No,375.0
789,2016.0,8,1024,SSD,DDR4,C,"15""",No,525.0
790,2017.0,6,512,HDD,DDR4,C,"14""",No,425.0
791,2022.0,16,120,SSD,DDR4,A,"15""",No,735.0
792,2019.0,8,512,SSD,DDR4,C,"15""",No,535.0
793,2019.0,16,2000,HDD,DDR4,C,"16""",No,605.0
794,2018.0,4,128,SSD,DDR4,C,"14""",No,305.0
795,2022.0,4,512,SSD,DDR4,A,"15""",No,415.0
796,2021.0,16,2000,SSD,DDR4,A,"15""",No,885.0
797,2016.0,8,120,SSD,DDR4,C,"15""",No,485.0
798,2018.0,16,512,SSD,DDR4,C,"15""",No,655.0
799,2019.0,16,256,SSD,DDR4,A,"12""",No,705.0
800,2015.0,8,256,HDD,DDR3,C,"14""",No,325.0
801,2017.0,8,512,HDD,DDR4,A,"14""",No,455.0
802,2017.0,16,512,HDD,DDR4,B,"12""",No,635.0
803,2017.0,12,256,HDD,DDR4,C,"15""",No,495.0
804,2017.0,16,1024,HDD,DDR4,C,"15""",No,745.0
805,2016.0,8,256,HDD,DDR4,C,"14""",No,395.0
806,2023.0,8,256,SSD,DDR4,A,"12""",No,415.0
807,2017.0,8,128,HDD,DDR4,C,"14""",No,365.0
808,2019.0,32,512,SSD,DDR4,B,"16""",No,955.0
809,2020.0,4,512,SSD,DDR4,A,"14""",No,425.0
810,2020.0,16,2000,SSD,DDR4,C,"15""",No,785.0
811,2015.0,4,256,HDD,DDR3,C,"15""",No,295.0
812,2013.0,8,128,HDD,DDR3,C,"15""",No,325.0
813,2018.0,16,256,SSD,DDR4,B,"14""",No,585.0
814,2019.0,4,512,SSD,DDR4,C,"15""",No,375.0
815,2023.0,4,256,SSD,DDR4,A,"15""",No,445.0
816,2019.0,4,256,HDD,DDR4,B,"15""",No,415.0
817,2018.0,8,256,HDD,DDR4,C,"14""",No,425.0
818,2020.0,8,1024,SSD,DDR4,A,"15""",No,585.0
819,2020.0,4,512,SSD,DDR4,C,"15""",No,365.0
820,2024.0,16,256,SSD,DDR4,B,"15""",No,615.0
821,2018.0,4,1024,SSD,DDR4,A,"15""",No,505.0
822,2020.0,8,512,SSD,DDR4,A,"12""",No,405.0
823,2018.0,16,256,SSD,DDR4,B,"15""",No,585.0
824,2021.0,16,256,SSD,DDR4,A,"12""",No,705.0
825,2018.0,8,1024,HDD,DDR4,C,"12""",No,445.0
826,2019.0,16,512,SSD,DDR4,A,"14""",No,705.0
827,2019.0,12,1024,SSD,DDR4,C,"15""",No,595.0
828,2017.0,4,256,HDD,DDR4,A,"15""",No,355.0
829,2018.0,4,512,SSD,DDR4,C,"14""",No,375.0
830,2017.0,8,512,HDD,DDR4,C,"12""",No,395.0
831,2020.0,8,256,SSD,DDR4,A,"16""",Yes,615.0
832,2019.0,16,512,SSD,DDR4,C,"14""",No,645.0
833,2023.0,16,512,HDD,DDR4,A,"15""",No,775.0
834,2019.0,12,512,SSD,DDR4,A,"12""",No,615.0
835,2018.0,6,1024,SSD,DDR4,C,"14""",No,435.0
836,2019.0,8,512,SSD,DDR4,C,"14""",No,465.0
837,2018.0,8,256,SSD,DDR4,C,"15""",No,385.0
838,2019.0,8,256,HDD,DDR4,C,"12""",No,425.0
839,2020.0,16,512,HDD,DDR4,B,"16""",Yes,905.0
840,2015.0,8,512,SSD,DDR3,C,"15""",No,375.0
841,2021.0,32,512,SSD,DDR4,A,"15""",No,1175.0
842,2015.0,16,256,SSD,DDR3,,"14""",No,425.0
843,2019.0,32,128,HDD,DDR4,C,"15""",No,1115.0
844,2017.0,32,1024,SSD,DDR4,C,"15""",No,1075.0
845,2019.0,8,2000,SSD,DDR4,B,"14""",No,545.0
846,2019.0,8,256,SSD,DDR4,A,"15""",No,565.0
847,2017.0,8,256,HDD,DDR4,C,"12""",No,405.0
848,2020.0,32,120,SSD,DDR4,A,"12""",No,885.0
849,2017.0,8,128,HDD,DDR4,A,"15""",No,565.0
850,2021.0,8,128,SSD,DDR4,A,"12""",No,375.0
851,2014.0,8,256,SSD,DDR3,C,"14""",No,375.0
852,2018.0,8,2000,SSD,DDR4,A,"14""",No,585.0
853,2017.0,16,256,HDD,DDR4,C,"12""",No,635.0
854,2019.0,8,512,SSD,DDR4,B,"15""",No,475.0
855,2018.0,16,512,SSD,DDR4,,"15""",No,685.0
856,2018.0,16,256,SSD,DDR4,A,"14""",No,775.0
857,2017.0,8,256,SSD,DDR4,C,"14""",No,505.0
858,2016.0,8,512,HDD,DDR4,C,"12""",No,425.0
859,2020.0,16,256,SSD,DDR4,C,"14""",No,645.0
860,2016.0,6,1024,HDD,DDR4,C,"15""",No,425.0
